id	filename	md5	size	state
9e2acfcf-3e96-4aed-9529-7cc3787f2e4f	TCGA-EW-A1P4-01Z-00-DX1.3E9AE553-83D4-4B09-AB7F-D096BCE3BC4D.svs	21e1cf8feb8afc4382daf1fb90c5231d	1236274231	released
592c1c53-1196-435b-b278-44fd31394ee8	TCGA-C8-A274-01Z-00-DX1.B667DAB1-C944-4285-A312-5E4DDAE0EE78.svs	c55146051483537a8e568530f4be8d51	1074424397	released
0298ba6e-c343-447e-abd6-95c6005d05f5	TCGA-A7-A0CG-01Z-00-DX1.D77019C2-96B1-4EF5-A61E-5F2D5B8D9852.svs	2ec436b0ae22bed6812301438bbd6e97	659006807	released
d7a7cc44-e056-4714-98bf-094777f5d589	TCGA-A7-A0D9-01Z-00-DX1.FBC3B90F-C58B-4476-8354-0AF9248324E3.svs	d5f3dae6b80ff22a36ee49fefe2da3e6	298601613	released
a2658e39-e476-44b2-99ee-118056cf6201	TCGA-A7-A5ZX-01Z-00-DX2.02F586FE-4775-480B-8035-D6AD3386F45D.svs	969b640c69ee2901085e7757d50b6061	280262173	released
20ceea6c-99f3-4053-ae49-6da60d3526c1	TCGA-AR-A1AP-01Z-00-DX1.F163EED5-0385-41AA-BA35-54E4910CD99E.svs	def149d75c6e10eda8ba4c8ccc6003b9	1023777825	released
fb6382c5-6ea6-4822-a259-8b79d9766a6c	TCGA-A8-A07F-01Z-00-DX1.E6FE5B3A-A412-4E7B-A710-7DFD3596F4E3.svs	afa42f9b6f50ede41b9ef566af4e416a	617569556	released
a866f667-ca52-46f6-9bfd-7f89515aad2e	TCGA-Z7-A8R6-01Z-00-DX1.CE4ED818-D762-4324-9DEA-2ACB38B9B0B9.svs	26996da03a06b3fe6be44b6c654535e3	1253910023	released
d529adb4-9ddc-4035-956e-c0054f671bbd	TCGA-B6-A0I1-01Z-00-DX1.86BEC5E4-A2D1-4039-8D08-0598FA8BCC2B.svs	b03328818e5430505d5864858705b087	1767394813	released
2ab71899-2178-4d6c-9da1-9ed758fd6a95	TCGA-EW-A1PC-01Z-00-DX1.45369705-AD49-419F-A0F0-EC51473BBAB9.svs	46ef859e5754da1e2369fdd06f956f9b	2223953887	released
7d404664-de0a-4e4f-8237-67e1d1620433	TCGA-A8-A09R-01Z-00-DX1.392580F3-0CE5-4EDB-91CF-814AAD0DB649.svs	bfe974e794fbf37083d3969d6a940c58	683551340	released
424dc818-c270-4cb6-a229-b025b8978d1a	TCGA-A2-A0CZ-01Z-00-DX1.A433A414-4F1B-4F99-8FD9-E64803F5E042.svs	5219257912544e14378ac9740d3b0b25	1512573769	released
1c8203d6-e6b9-4224-b757-e654fe112d28	TCGA-LL-A5YO-01Z-00-DX1.B5B6DFDB-1020-41FF-AA50-9C633E17DE5F.svs	431fe282c554ceef7979e6ef7ff7d297	1208256171	released
0f93bc51-9428-4241-8e03-765c47ce709a	TCGA-BH-A0H9-01Z-00-DX1.8AE869C6-5C78-4D52-AC8B-5B6FD5FD91AA.svs	8b0109fcedbc6c3d421cc30a89f056f2	1058628405	released
a22eebf5-12f3-42b1-8cd0-07836d45966f	TCGA-AR-A2LL-01Z-00-DX1.F0AF890C-2B34-4758-A929-58AAFF593EC5.svs	e30a51e58d1b69b6f4c1e5a763ff0a1c	1608304957	released
a5abd9c6-dfa2-4fc0-8ee5-bdfff7f15997	TCGA-AC-A2FM-01Z-00-DX1.5D2309D5-C47B-4B04-B7B8-2F0685842889.svs	2c9f21adc09fde5c6aaafdc250f7c4a5	221378486	released
8cd54282-7f08-4459-9dd0-af19130bab64	TCGA-BH-A0BO-01Z-00-DX1.1A704471-FEB3-40F9-9838-3E347A18285F.svs	e6a10f765b8a50ba4bb160d9fa345856	527379779	released
efca577c-7b6f-4df6-ac6e-6577cb0d3f27	TCGA-A7-A26G-01Z-00-DX1.29A27673-A16D-4044-BCCF-14BF6236D7D3.svs	0c6ede99a221f6c29e26219601415ce9	601419461	released
ec17b801-5361-474f-8c38-cc0087f3de3e	TCGA-E2-A15P-01Z-00-DX1.4C7F95DC-B319-4A78-8F34-8CB9166EA6A8.svs	cda0ad890a2d2a891f9d0455dddb8845	923580063	released
a97dc689-a9c9-4a85-9d9f-800f284e820a	TCGA-BH-A18J-01Z-00-DX1.AE20ADB6-050C-405D-BF17-1EE4A1A4979A.svs	dc9544bd8a2e3e68fa1a11b723bd06e3	1433672837	released
71d04401-9aaf-4f80-8948-6b0a67c4c965	TCGA-D8-A1JU-01Z-00-DX1.355D93B4-E69E-417C-B3D1-3E1AAF1E02FE.svs	f522c58a807596b737f6b47be0830d44	864250259	released
254121b2-ad2b-48c7-8556-a9ed304bf472	TCGA-AR-A1AQ-01Z-00-DX1.09D5D7FC-0FA8-4176-94B2-995F44D8ED4C.svs	5570df29059f89b9d59fde6fba83a39a	824711291	released
8f0683e7-715c-4ac3-9d3c-164b7d20da0c	TCGA-D8-A1JE-01Z-00-DX1.714805A1-E337-46DA-88D9-6CE4B4E3C2D0.svs	4a5e2284d3766ab3da858902acd06c5d	2061902771	released
ca1f5e9c-2943-4cfd-829b-ad7713f49fa0	TCGA-AR-A0TU-01Z-00-DX1.2CBBDDAB-C1DD-4205-A555-431542F9C069.svs	f97f619908965294eab08ec317c35bbb	1690981359	released
91f55a25-ae69-4c98-8b31-326b50ecdb26	TCGA-AO-A0J9-01Z-00-DX1.E37C342B-9B6A-4BEE-B064-A82C3579CC66.svs	46a70ff1e508f6161febe713993234d4	780814062	released
035f4d0d-78f8-4df0-94a2-112922f584a8	TCGA-AR-A0TY-01Z-00-DX1.089EB6B4-9921-441D-84F3-C64C97AFC3B4.svs	02d342c5943be1a945790d73aacfaa8e	969891489	released
1e3d7e89-ee2c-46fd-8697-2e62886657fb	TCGA-LL-A5YL-01Z-00-DX1.164C74AB-87D5-46CC-9D96-33FE1F88DC80.svs	3f5c49dd6abf7ccf3962878a17004165	1281197011	released
af5dd5f2-23d0-482e-be0e-4b2e5b795487	TCGA-PE-A5DE-01Z-00-DX1.88B354F2-5485-44AA-A057-89E40B988F69.svs	dfece1765ffd64504d2f0e5b23d0eec4	213389291	released
8929de4d-3935-4138-a844-433afe213f49	TCGA-D8-A1JS-01Z-00-DX1.76C592B0-DC6D-401A-9533-C9FE5B6CA08D.svs	eb11bf3dda3966bb5ee080484a717025	1701316857	released
4eedad9e-2464-4573-a937-302fbdce6a46	TCGA-D8-A1XS-01Z-00-DX2.ED8BBDB4-CEA6-4E47-8214-4666F3CC6E44.svs	30f6a452f4b6422be36aa653076c039d	1356037391	released
bafa044b-e523-428c-8f23-87fea53662ab	TCGA-AO-A0JC-01Z-00-DX1.C8DD421B-9799-4FE7-9224-5EAC6ED1028E.svs	6acdb49b58fc57c2041e2e84edcd5d03	910133620	released
d06d16c4-180b-49e4-95c5-0e3593d6e51b	TCGA-AR-A2LO-01Z-00-DX1.A8C81E1E-B224-4CF4-83D4-FFB2F51A7002.svs	ccada401a7b4a0577acb2ee6e651547c	915444567	released
aa620e51-58be-41aa-91c0-d944c5e8c09e	TCGA-A8-A0A4-01Z-00-DX1.06C38F98-F34B-49F0-AFB5-7F0086188346.svs	b404e4fa5ebed2e694e6ee3d223128bb	502403830	released
14a9f1fa-3ec1-4b42-bbf4-9290b0382f92	TCGA-BH-A0DS-01Z-00-DX1.38E82A1F-21B9-4B97-A304-15B886EA68A0.svs	03d8ad2bdf3551d1bd0f723d013b2cc4	963254313	released
9b8dec44-e674-4dc7-a8a8-c962c907b64b	TCGA-D8-A1JC-01Z-00-DX2.854ABF5D-40F1-48AE-802F-97D75497F1FD.svs	7425bdc80f1836af74183cf4c09e6799	1344945057	released
e9de6e0e-f832-4454-8cd8-894af514db65	TCGA-A8-A090-01Z-00-DX1.01574070-D65E-486F-B69D-0F8E3816D057.svs	c49ebf7741c484effe83c347971ac16b	428088438	released
a33f2c07-5c24-4668-86ea-513861101ff6	TCGA-A7-A0CJ-01Z-00-DX2.4B591117-5FC9-4B43-8A45-444CCCABC666.svs	ab31f84d7ab5f8c41f7d3b2d2b62fc52	266264945	released
4f05f1e5-9e33-47ce-88ce-2106022ff892	TCGA-E2-A1B4-01Z-00-DX1.E585C4FB-0D3E-4160-8192-53A329648F5C.svs	edb4e9465c5e34529c074ca23b7ee39f	1126690099	released
0baa0917-5f94-46d8-b490-cfec99530637	TCGA-AO-A03U-01Z-00-DX1.AE2B55F3-8BA1-4546-82B7-4D2292BE1C78.svs	b8fff240ea33051d4f97f80b12268045	630945436	released
471a120c-a28e-4e29-b53a-4dc7e3b7c33d	TCGA-AN-A0AL-01Z-00-DX1.D9E446A3-175F-4242-AFC1-78FFE3FC9AC4.svs	28e78213f5eeb1d039a5deac2e237257	1304505591	released
0760cc7a-614b-4c00-acc0-6826c028ffe5	TCGA-AR-A251-01Z-00-DX1.E91E357A-3AD4-4F79-A698-05F0B21A37EC.svs	aebbe1cb6f375d71826679be38844999	833024783	released
23e2ba74-3457-4f1a-8c12-ea00af16c49c	TCGA-A2-A0YT-01Z-00-DX1.63CA3E36-B3E4-4D3F-9F80-2703970DBE5B.svs	83246b88a07613e0cfebc10e99ebf38d	1542549997	released
f41ab201-fff7-4806-9597-656953d3d338	TCGA-A2-A0D4-01Z-00-DX1.35E43827-DABC-4685-A62A-333672923349.svs	401d1f7c0d8561cba538bab4a40034f0	960980821	released
762388c4-b240-467a-bc17-d2f60972f9bf	TCGA-A7-A6VY-01Z-00-DX1.38D4EBD7-40B0-4EE3-960A-1F00E8F83ADB.svs	f2b62b0a346527d360018d9e0a959f9f	255707609	released
dc1031ce-cc00-4ac9-a877-acb4ee297ef0	TCGA-A7-A6VV-01Z-00-DX2.4C2BF8C1-CC84-4A6E-BC0F-430BC8BE6B26.svs	8da4098203b70ba54b4272ccef6075dc	611161107	released
fc652741-60ae-4207-9c08-4290e43a28ff	TCGA-A7-A56D-01Z-00-DX1.87D9CCF4-04EE-46D2-B7FC-A83561D7752C.svs	1e36726cdb6f35607ff4f8d27e6d8e6c	559043095	released
baea357d-f813-46d8-92ae-62d2beaf6d94	TCGA-HN-A2OB-01Z-00-DX1.14F1FBFB-4540-43CE-9D79-5BC628640424.svs	effa8ad74b9d0a27c78730a1f07b72f7	297585642	released
1b4fc678-eb7a-46e8-aa8e-c0a6c8fc6c84	TCGA-AR-A0TX-01Z-00-DX1.5BEA4E65-8CEC-49B2-9F29-DBE53E8ED46E.svs	35b1822dcf0907663c903a6127fdc445	488012489	released
70b9e76b-7bb1-4b1b-b154-c3af7e217c58	TCGA-BH-A0HX-01Z-00-DX1.44EBA39E-383D-4820-915E-4E5FDA1D43DA.svs	a64f2f3c6003c0321a121d235785973a	1410006835	released
e3319ea2-10e2-4626-8844-4e6f82d0dcd0	TCGA-EW-A1PA-01Z-00-DX1.03B033F8-62C0-49E1-BDEA-C5217AB3460A.svs	6f19de9e640a47bcccc8923ca72c8f6b	1355380339	released
df759095-0b8e-4036-b48c-4ed4ab366680	TCGA-A7-A13E-01Z-00-DX1.891954FF-316A-4562-AA14-429631944F22.svs	64bf2b16f820867c0b302a99b36b6c3b	395083323	released
9828367e-9ee3-48ff-ad33-b2842f8f120e	TCGA-AR-A24P-01Z-00-DX1.08BE8830-C55E-4E2B-9378-371A670C75FD.svs	510771749ec1f51cc3822e9af654f8ed	1604985187	released
f0fa7d7b-e639-4acb-b2f4-b5009d1e3035	TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8.svs	71d102f8175de8856017f89eb2acb4dd	710031949	released
ef080f83-d45f-4c82-a0ef-b48689450bf5	TCGA-BH-A204-01Z-00-DX1.9DCE8242-E862-45AB-9452-D7299110973F.svs	928b96c167fb9bf950516c437592e6e4	1120851315	released
693d0470-eecc-4457-a97a-d35ea2268188	TCGA-A7-A13G-01Z-00-DX1.C258C545-8C1F-41D4-846F-962A746CBDFB.svs	9a886d2c6e18ec1ad27531cf7128d4dc	125960225	released
a1ec9d1d-da82-4814-915b-bef1f6a3a3a8	TCGA-AO-A0JA-01Z-00-DX1.E3DDBAAF-6FFA-40BE-83FF-942857CFED5D.svs	f1226f8b24e5254f33afcb984ae9346d	742711536	released
979d3b3b-2196-47c0-af7e-112aa17cb95a	TCGA-BH-A1FR-01Z-00-DX1.03E51FCD-DDF2-4924-827D-85A02280C9C7.svs	9e53f5613cd2225b0a6c645effa7f0cb	1575848231	released
a779fff9-b54a-4c18-936f-43f75119b9ad	TCGA-EW-A1P1-01Z-00-DX1.4B670029-4B3B-4D76-8EA4-F4F29EEF9E37.svs	2496d19f3daee523a22bf1b17e589be9	1406597123	released
71aaec07-e27e-4328-88db-9ba29e969835	TCGA-D8-A73X-01Z-00-DX2.1ABCCE71-A70C-48C3-924E-2C8F5F71E269.svs	6a542fbc482b60c1c88a71e4740b4f9d	1626606012	released
325aaec2-6465-465c-a785-96dfca9ae3de	TCGA-BH-A0DI-01Z-00-DX1.6A42D535-8842-4C36-8299-A40E9E56759D.svs	b4218ab0690a603f2a988ef531caab66	1319427451	released
499207be-4cec-4a7e-9d37-66b9b3ae833b	TCGA-BH-A0AU-01Z-00-DX1.E852F218-B15C-4CF8-8FD0-F284043834C4.svs	89248aa85e7634d318e73af8c0c88688	1228408521	released
ab551a99-b3c7-4df9-a8e1-e36069d2b0dd	TCGA-AO-A0J2-01Z-00-DX1.7C9FEC7B-6040-4C58-9563-D10C0D7AC72E.svs	199b2ce15803c97c65d6d55fb5991af4	214678718	released
56f36b87-7402-4b3c-b18d-d10e56e2435d	TCGA-BH-A2L8-01Z-00-DX1.ACA51CA9-3C38-48A6-B4A9-C12FFAB9AB56.svs	fa017edacb3f14f2395620819cffd76b	2252985725	released
eb11b68f-3c11-466f-963b-a09f10047b7a	TCGA-AN-A0AR-01Z-00-DX1.0CF1267E-C61B-4928-875E-59032F838F07.svs	edc7651af0f0e34d2c45b8322e418847	1098483229	released
c6c68d8a-1b0e-4c2c-807a-f7752a02634c	TCGA-EW-A1OX-01Z-00-DX1.9B19CBEE-E592-4A4D-839F-CECDCA20F4B1.svs	d7dc62f92396e4000614a43ed379726c	2410779591	released
6c63fe37-091e-41e0-91b5-865183917a12	TCGA-AO-A0J8-01Z-00-DX1.9BDD4BDE-2A07-4E0C-B146-87365CA9DE3A.svs	1283fca3ec0d83bc7741f455866713d2	577054216	released
83aa45a7-b531-42da-ba40-c0e14ed36f26	TCGA-E2-A2P5-01Z-00-DX1.375B5E5D-D8D0-425C-9163-6DF26E31BBE1.svs	e6f4aebbd7e341b5f608aa580608636c	1931678159	released
e6ab1786-2cf7-4346-900b-54b9d87199b8	TCGA-AR-A1AH-01Z-00-DX1.5D5D7774-77BB-4EA0-9E8E-A8D28F70A575.svs	1aad82572382f0a150eef32ea84ac102	1618455033	released
e15f67af-fb62-42c8-a451-83b035867106	TCGA-D8-A1JD-01Z-00-DX1.6D215B14-DD90-4635-8645-AF06EBD9BA3F.svs	d502f7065a35e59a43e4948a2064fced	1446974081	released
1b008f74-790b-466b-b63b-cdb7b6de7eca	TCGA-AR-A2LJ-01Z-00-DX1.9D6257FA-2767-4640-9252-9BE18BD9D158.svs	38d4683f58f01fab8cb5646483812237	1378996475	released
6d4418e8-d621-4ace-9e1f-3fcc7d2c9546	TCGA-E2-A14Q-01Z-00-DX1.C19BA7FD-D986-4E3B-9A79-F3531A78F05D.svs	7f59e4e3c89329fa45932e1f0858ff8a	1771408873	released
9cdff1f4-7124-4870-b748-fa97601122f2	TCGA-AO-A0JL-01Z-00-DX1.473CC200-221A-4777-B19E-ADC41D10FC94.svs	b899056cb52eba0b6f249e073bd2cb73	960616448	released
08a55811-3ec5-4bdc-af77-7ce3f086250d	TCGA-AR-A255-01Z-00-DX1.E67C081D-50C9-451C-814B-F097B2671300.svs	d2de2f6d7113867b43011f9ac09a1317	290345527	released
1af1ce83-19e4-40a1-a0d8-d0325c0883c9	TCGA-D8-A1XY-01Z-00-DX1.AC051FB4-1D51-449B-BF2D-9DDB4382414C.svs	4733874b01f5098731293c13feb5b285	1120891893	released
07e24277-17a0-4442-9d56-b235c93e4142	TCGA-OL-A66K-01Z-00-DX1.C1DC85F1-4FAE-4411-9886-11DCB5E70CC3.svs	e6a596dc3064f3b7347ad9c6638b9919	3401266790	released
558682bd-f54d-42ab-908a-1ad15b2d51e9	TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B.svs	19b4c21f30c49771453888541430096b	2486684189	released
a3119d3a-4666-4e42-a38f-14d6746a370c	TCGA-A8-A07W-01Z-00-DX1.5970CF33-D675-4AF4-800F-7182AA1A44A6.svs	223dc99206a6d3ee47153521d1ef455e	986366394	released
eed08ded-9ed9-4896-b9f5-cb5a844a94ee	TCGA-A2-A04Q-01Z-00-DX1.DF7ED6B6-7701-486D-9007-F26B6F0682C4.svs	c68ba263d03284e3a51dbb92ff3196d4	340628796	released
e0a1cb42-c419-4f82-ba87-4bd881ce603a	TCGA-BH-A0E6-01Z-00-DX1.44DFEFB4-FA05-4246-8D6B-55BA8C3275DB.svs	1fc92688010c9186376e6e1b1057adc6	1031634203	released
e6a78709-9195-4657-a537-a51e7e7b7c97	TCGA-LL-A73Y-01Z-00-DX1.50C20931-3AA9-40B4-8A73-56B1976423A8.svs	2bcc581cfd3a76d51bad6da88e93fc33	966989249	released
5984cd8e-87f4-4aa6-bc60-84d9736245b0	TCGA-A8-A08T-01Z-00-DX1.ABA1ABF2-DDB1-4E31-89DC-0F7821311D11.svs	58c6703ee3feb4685c655f57edd0d5de	545007686	released
efe350a4-9648-426f-b043-e548cfb19904	TCGA-A2-A04U-01Z-00-DX1.06D17357-46A8-4DC3-A22B-2F4EB6EE3F79.svs	5ac1c8f4d665d1499cfd2b7daf4da628	1160011563	released
09a0d4a4-fa07-43c9-aed5-c292baa229cf	TCGA-LL-A5YM-01Z-00-DX1.2B8904A9-6A45-4FFD-AF15-EB81773E5B79.svs	17a335bdd895370329eb93fc074814f9	1417183559	released
3687e120-6235-4d3c-8176-543a7c6a0014	TCGA-A7-A3J0-01Z-00-DX1.59DB32BC-F59C-43B3-8DDD-4A728EBA8AB8.svs	d033355df053afb2c13610733cd706b3	231404295	released
52f4cb6c-d5b2-4e12-b664-22e85c4ad780	TCGA-A2-A0YM-01Z-00-DX1.A48B4C96-2CC5-464C-98B7-F0F92AE56533.svs	cabba65591223c867f93b4567adccb11	863053399	released
6ed1420e-7d02-4f4e-86f7-81f1afe99e40	TCGA-A8-A09D-01Z-00-DX1.66312A8A-88BA-4B58-96DF-1A7AC39F9E4A.svs	a37cc3d680e0f71f255661bcc020d063	639495708	released
ef35617d-aa6f-4458-a7e0-4eaffc5eb2f6	TCGA-D8-A1Y2-01Z-00-DX2.A563ABFE-18DE-4D78-BB66-9CD18D3CBE3A.svs	c3ee7b06328537c6913526d87d194bfc	1127972457	released
22a02ba3-c798-4147-92ef-f65099b43005	TCGA-C8-A8HP-01Z-00-DX1.B6EE8271-2E51-4184-9B0C-2ADA69B4A714.svs	75434bd297c934e66504ca39fb1bb383	661947211	released
70ff19c8-4c49-410f-a109-17a3e844af09	TCGA-AN-A0AK-01Z-00-DX1.4B410152-8588-4000-870A-B31B21161015.svs	1a1d5c379602689e0876cea07bb46fa9	1439245641	released
afac11db-73a0-4651-922c-60426719320e	TCGA-GM-A3XL-01Z-00-DX1.CCE8AA1D-9194-4E49-9546-DBF25A35847C.svs	02328b44375ff52b5e5f4093361f97a1	791266251	released
7634b251-af06-4817-a185-106620ddd0bb	TCGA-E2-A572-01Z-00-DX1.7DDF1C25-58E2-4AF9-B831-598222A4E85D.svs	bae8c28d1d0f0e7f78ad50e7ce317d98	1483548427	released
6a7477b1-86f3-473f-9bf1-174a758142e9	TCGA-3C-AALI-01Z-00-DX2.CF4496E0-AB52-4F3E-BDF5-C34833B91B7C.svs	1320a360a16701ff36872e10dbdfbde0	2079652388	released
d6ce13b1-afff-43d7-9b7f-44f5fa57d230	TCGA-OL-A97C-01Z-00-DX1.BDEEDEE2-6D07-4046-A8A9-D6FF8F337393.svs	3bc3ea97247efea325bcbcac7d1366aa	1150062317	released
8b460124-3789-4ba1-b0b6-7a4f72f132a8	TCGA-D8-A1XF-01Z-00-DX2.1460E522-5B87-4690-8B6B-3183C5D282D6.svs	f80b1d4d7bc190287b34975ab20516d3	1706768459	released
5fd4b14e-7f72-47e1-b0cf-b5b39389171e	TCGA-BH-A1FM-01Z-00-DX1.860C5169-FE2B-43A6-A13D-E736374303DD.svs	d8c83ce8d813272531e0fd5e10c1e611	869695751	released
be1fed1a-deb9-4b70-bef1-9245e9e7482a	TCGA-D8-A1XZ-01Z-00-DX2.73D59546-C003-4DED-80D5-866E7055EC79.svs	2d2ebebff82382446e592f3016be5e36	1087337423	released
7a91188d-2935-4fec-835e-2814f9c8a54d	TCGA-HN-A2NL-01Z-00-DX1.C2EAF378-4B37-4C1C-BB0F-18FAC62EEC13.svs	1c048beb9252ae7955a4c7ee68adf886	173975284	released
f89d1901-eb97-4a7b-9330-cfaa9d73ab20	TCGA-A7-A0DB-01Z-00-DX1.9CE855BC-0C37-43FB-8806-6625E176BE2E.svs	9a0e265def0c6341e99fb260631e166a	534322145	released
43f01a08-d111-43fb-809e-862f26e6ce8d	TCGA-E2-A1IK-01Z-00-DX1.25C554BB-AA90-4FF4-9D68-EEC899B8A27D.svs	6660eefa154b765bb88ca01808358a89	1005865845	released
5a032a08-9e4a-4995-88ce-206f75381a65	TCGA-D8-A3Z6-01Z-00-DX2.19C6AA07-5D58-46CD-91D0-90DD5CC84022.svs	819a875284cd7fffc2ef7b6fd11e4984	1138377457	released
2ef324e9-8032-4b1c-9552-60e892285f85	TCGA-AN-A0AM-01Z-00-DX1.169CE39A-DD54-46D8-8D03-60B69A473CDB.svs	7f33cc56229b9ad56d253801509a9fa0	375571893	released
6c5d683c-dadb-4fb5-8769-166ebc770359	TCGA-EW-A1OZ-01Z-00-DX1.9639BB06-FF02-475F-A89D-773BE12721CC.svs	32479b2d7e9fbb40cee08c5c7b27260c	2148780817	released
19f7acf1-9555-45b9-819e-026a6a09a154	TCGA-A7-A3IZ-01Z-00-DX1.7437130B-DF49-40C8-ABCD-FF9364B9B1B0.svs	79aec3dadfd2f0d612e36396feb0968e	179643513	released
915ff10d-452f-46be-9ff1-a0ae127e9dd4	TCGA-A7-A26J-01Z-00-DX1.86A92FBD-F346-4206-A1BE-0CBA1596135F.svs	82960ec3af77be4163a9b6c3fb4d59c2	311939599	released
bf69d525-0c0e-409d-a574-f23549c5c130	TCGA-AQ-A04J-01Z-00-DX1.6A4E16D4-2696-4E5F-BCA8-708556FC3A8C.svs	347ddd8c7b4474350359f7cb4d3bd3e2	1036946900	released
fd14c846-f78b-4c3d-8a40-bdc7fe1d6776	TCGA-D8-A1J8-01Z-00-DX2.5DCB3447-548D-442C-86B1-CEF79B8689DF.svs	b9f7c03cd324e4281f0ff4e12fefb1c6	2123358427	released
8f666638-e5a2-4088-972b-ab614bc1f306	TCGA-PE-A5DD-01Z-00-DX1.E1EF11EC-B87B-49DE-A544-2E162F9AE789.svs	bb469d9d82026ea0f36bb3600434fe5f	711866367	released
